173_g	57	130	84	1	3	0
1740_g	20	0	518	9	13	0
1741_g	29	0	838	29	36	0
1742_g	10	0	281	9	7	0
1743_g	4	0	252	7	8	0
1744_g	7	0	362	7	18	0
1745_g	5	0	102	5	5	0
1746_g	6	0	87	3	4	0
1747_g	3	0	56	2	4	0
1748_g	0	0	184	0	0	0
1749_g	0	0	0	0	0	0
174_g	0	0	56	2	0	0
1750_g	0	0	194	0	0	0
1751_g	0	0	0	0	0	0
1752_g	0	0	59	0	0	0
1753_g	0	0	6	0	0	0
1754_g	0	0	0	0	0	0
1755_g	0	0	0	0	0	0
1756_g	1	0	0	0	0	0
1757_g	4	0	25	62	4	0
1758_g	0	0	8	1	0	0
1759_g	0	0	18	0	1	0
175_g	183	110	68	83	106	0
1760_g	0	0	25	1	0	0
1761_g	1	0	34	1	0	0
1762_g	34	0	358	36	28	0
1763_g	2	0	19	0	1	0
1764_g	0	0	25	0	0	0
1765_g	0	0	32	0	0	0
1766_g	1	0	30	0	0	0
1767_g	2	0	36	0	0	0
1768_g	2	0	45	0	0	0
1769_g	3	0	109	0	0	0
176_g	9	1	5	6	7	0
1770_g	0	0	12	0	0	0
1771_g	5	0	35	2	2	0
1772_g	4	0	68	5	5	0
1773_g	2	0	45	0	3	0
1774_g	4	0	94	5	5	0
1775_g	5	0	44	0	1	0
1776_g	0	0	23	0	1	0
1777_g	2	0	141	3	1	0
1778_g	2	0	60	7	2	0
1779_g	0	0	83	0	1	0
177_g	0	0	27	1	3	0
1780_g	0	0	0	0	0	0
1781_g	0	0	2	0	0	0
1782_g	2	0	12	0	2	0
1783_g	1	0	16	0	2	0
1784_g	17	0	437	14	10	0
1785_g	0	0	35	1	2	0
1786_g	6	0	89	4	7	0
1787_g	1	0	256	2	5	0
1788_g	0	0	3	0	0	0
1789_g	0	0	147	0	0	0
178_g	10	2	48	1	0	0
1790_g	21	1	1116	33	39	0
1791_g	0	0	1	0	0	0
1792_g	0	0	15	0	0	0
1793_g	0	0	0	0	0	0
1794_g	0	0	0	0	0	0
1795_g	0	0	8	0	0	0
1796_g	0	0	54	0	0	0
1797_g	0	0	34	0	0	0
1798_g	7	0	84	1	0	0
1799_g	1	0	74	0	2	0
179_g	13	0	68	17	25	0
17_g	0	0	36	0	0	0
1800_g	2	0	70	0	0	0
1801_g	1	0	54	1	0	0
1802_g	0	0	40	1	1	0
1803_g	0	0	22	0	0	0
1804_g	0	0	7	0	0	0
1805_g	0	0	755	0	0	0
1806_g	0	0	236	0	0	0
1807_g	0	0	0	0	0	0
1808_g	0	0	92	0	0	0
1809_g	0	0	0	0	0	0
180_g	90	20	16	2	6	0
1810_g	0	0	1	0	0	0
1811_g	6	0	240	3	6	0
1812_g	0	0	61	2	1	0
1813_g	0	0	239	0	0	0
1814_g	2	0	406	2	1	0
1815_g	29	1	1253	38	36	0
1816_g	0	0	1	0	0	0
1817_g	0	0	5	0	0	0
1818_g	0	0	61	0	0	0
1819_g	0	0	0	0	0	0
181_g	1	0	78	4	7	0
1820_g	0	0	0	0	0	0
1821_g	0	0	0	0	0	0
1822_g	0	0	17	0	0	0
1823_g	0	0	0	0	0	0
1824_g	0	0	52	0	0	0
1825_g	0	0	0	0	0	0
1826_g	0	0	1	0	0	0
1827_g	0	0	731	0	0	0
1828_g	0	0	17	0	0	0
1829_g	0	0	0	0	0	0
182_g	1	0	14	1	1	0
1830_g	0	0	1	0	0	0
1831_g	0	0	0	0	0	0
1832_g	0	0	104	0	1	0
1833_g	5	0	39	0	5	0
1834_g	2	0	28	7	8	0
1835_g	0	0	22	0	0	0
1836_g	0	0	1	1	0	0
1837_g	8	0	145	4	6	0
1838_g	3	0	52	1	2	0
1839_g	11	0	605	13	17	0
183_g	0	0	9	0	0	0
1840_g	11	0	315	7	14	0
1841_g	40	0	1004	18	34	0
1842_g	4	0	434	13	12	0
1843_g	2	0	83	2	4	0
1844_g	8	0	209	8	5	0
1845_g	5	0	185	7	9	0
1846_g	24	0	485	20	18	0
1847_g	17	0	373	9	14	0
1848_g	5	0	133	14	2	0
1849_g	16	0	337	8	12	0
184_g	2	0	17	0	0	0
1850_g	9	0	143	7	11	0
1851_g	12	0	390	7	13	0
1852_g	12	0	170	9	11	0
1853_g	13	0	102	11	8	0
1854_g	12	0	117	3	4	0
1855_g	19	0	233	8	6	0
1856_g	7	0	84	3	2	0
1857_g	55	0	661	40	29	0
1858_g	9	0	190	6	25	0
1859_g	31	0	622	17	22	0
185_g	3	0	90	5	1	0
1860_g	16	0	274	17	13	0
1861_g	38	0	781	27	27	0
1862_g	21	0	384	12	11	0
1863_g	15	0	217	11	6	0
1864_g	97	0	1671	65	87	0
1865_g	34	3	587	21	31	0
1866_g	58	0	1481	35	70	0
1867_g	24	0	556	22	15	0
1868_g	11	0	309	10	4	0
1869_g	21	0	805	10	20	0
186_g	2	0	144	3	2	0
1870_g	40	0	869	21	26	0
1871_g	0	0	35	0	0	0
1872_g	0	0	30	0	0	0
1873_g	0	0	21	0	0	0
1874_g	0	0	28	0	1	0
1875_g	0	0	45	0	0	0
1876_g	0	0	4	0	0	0
1877_g	17	18	6	5	11	0
1878_g	0	0	30	0	0	0
1879_g	0	0	31	0	0	0
187_g	8	14	164	67	113	0
1880_g	0	0	17	0	0	0
1881_g	0	0	5	0	0	0
1882_g	0	0	51	0	0	0
1883_g	2	0	30	0	0	0
1884_g	5	0	81	0	1	0
1885_g	0	0	28	1	0	0
1886_g	1	0	65	2	4	0
1887_g	0	0	7	0	0	0
1888_g	0	0	77	0	0	0
1889_g	0	0	84	0	0	0
188_g	5	1	119	32	41	0
1890_g	0	0	706	0	0	0
1891_g	0	0	44	0	0	0
1892_g	0	0	2	0	0	0
1893_g	0	0	1	0	0	0
1894_g	0	0	0	0	0	0
1895_g	0	0	44	0	0	0
1896_g	0	0	27	0	0	0
1897_g	0	0	1	0	0	0
1898_g	0	0	0	0	0	0
1899_g	0	0	0	0	0	0
189_g	423	206	203	773	445	0
18_g	43	20	200	353	321	0
1900_g	0	0	10	0	0	0
1901_g	0	0	23	0	0	0
1902_g	0	0	20	0	0	0
1903_g	0	0	29	0	0	0
1904_g	0	0	17	0	0	0
1905_g	0	0	0	0	0	0
1906_g	0	0	2	0	0	0
1907_g	0	0	2	0	0	0
1908_g	0	0	1	0	0	0
1909_g	0	0	15	0	0	0
190_g	2	0	57	0	0	0
1910_g	2	0	47	5	7	0
1911_g	3	0	26	3	2	0
1912_g	0	0	7	0	0	0
1913_g	1	0	26	1	2	0
1914_g	0	4	28	0	1	0
1915_g	0	0	0	0	0	0
1916_g	0	0	0	0	0	0
1917_g	0	0	6	0	0	0
1918_g	2	0	45	1	1	0
1919_g	0	0	6	0	0	0
191_g	4	0	317	3	6	0
1920_g	5	0	113	9	10	0
1921_g	20	0	456	15	22	0
1922_g	31	0	388	16	21	0
1923_g	13	0	324	6	13	0
1924_g	28	0	300	17	17	0
1925_g	26	0	401	13	27	0
1926_g	33	0	598	19	23	0
1927_g	8	0	344	3	3	0
1928_g	27	0	886	20	22	0
1929_g	10	0	516	7	10	0
192_g	2	9	91	147	201	0
1930_g	4	0	142	5	4	0
1931_g	5	0	85	2	0	0
1932_g	4	0	98	5	4	0
1933_g	7	0	193	4	5	0
1934_g	4	0	188	12	8	0
1935_g	26	0	401	11	18	0
1936_g	28	0	1068	37	38	0
1937_g	18	0	266	16	13	0
1938_g	15	0	466	12	13	0
1939_g	31	0	467	7	14	0
193_g	226	348	121	168	166	0
1940_g	12	0	97	1	4	0
1941_g	1	0	35	2	3	0
1942_g	9	0	263	5	12	0
1943_g	10	0	126	2	5	0
1944_g	39	0	516	21	28	0
1945_g	4	0	205	7	6	0
1946_g	24	0	605	21	19	0
1947_g	9	0	295	6	9	0
1948_g	5	0	150	2	3	0
1949_g	9	0	236	4	7	0
194_g	54	64	171	97	92	0
1950_g	77	0	1995	42	66	0
1951_g	23	0	412	15	16	0
1952_g	27	0	553	25	26	0
1953_g	10	0	223	4	10	0
1954_g	19	0	532	9	30	0
1955_g	7	0	71	4	2	0
1956_g	1	0	35	1	2	0
1957_g	0	0	4	0	0	0
1958_g	7	0	950	5	12	0
1959_g	4	0	464	2	8	0
195_g	6	0	66	8	3	0
1960_g	0	0	16	0	0	0
1961_g	0	0	0	0	0	0
1962_g	0	0	60	0	0	0
1963_g	0	0	43	0	0	0
1964_g	0	0	2968	0	0	0
1965_g	0	0	44	0	0	0
1966_g	0	0	0	0	0	0
1967_g	0	0	0	0	0	0
1968_g	0	0	0	0	0	0
1969_g	0	0	0	0	0	0
196_g	4	0	115	21	13	0
1970_g	0	0	15	0	0	0
1971_g	0	0	17	0	0	0
1972_g	0	0	27	0	0	0
1973_g	0	0	75	3	1	0
1974_g	0	0	39	1	0	0
1975_g	0	0	13	3	0	0
1976_g	3	0	14	31	34	0
1977_g	0	1	26	10	10	0
1978_g	8	0	102	5	0	0
1979_g	63498	13	64	17094	10342	0
197_g	96	126	169	114	113	0
1980_g	0	0	5	0	0	0
1981_g	0	0	0	0	0	0
1982_g	0	0	53	0	0	0
1983_g	2	0	32	5	19	0
1984_g	0	0	6	0	0	0
1985_g	2	0	180	5	3	0
1986_g	24	26	26	35	41	0
1987_g	0	0	372	0	0	0
1988_g	0	0	83	0	0	0
1989_g	0	0	12	0	0	0
198_g	1	0	87	0	1	0
1990_g	0	0	0	0	0	0
1991_g	0	0	0	0	0	0
1992_g	3	0	58	0	1	0
1993_g	0	0	2	0	0	0
1994_g	10	10	90	45	44	0
1995_g	11	1	142	59	80	0
1996_g	0	0	3	0	1	0
1997_g	0	0	2	0	0	0
1998_g	43	34	86	295	77	0
1999_g	6	0	108	25	39	0
199_g	0	0	43	4	0	0
19_g	0	0	54	0	0	0
1_g	1	0	32	0	1	0
2000_g	4	0	77	2	1	0
2001_g	0	0	23	0	0	0
2002_g	0	0	39	1	1	0
2003_g	0	0	0	0	0	0
2004_g	0	0	13	0	0	0
2005_g	0	0	0	0	0	0
2006_g	0	0	0	0	0	0
2007_g	5	0	198	3	4	0
2008_g	0	0	20	0	0	0
2009_g	5	0	34	4	5	0
200_g	0	0	89	1	0	0
2010_g	5	0	133	2	6	0
2011_g	3	0	110	1	3	0
2012_g	0	0	1	0	0	0
2013_g	0	0	0	0	0	0
2014_g	14	0	569	9	23	0
2015_g	1563	11034	11642	2226	11799	0
2016_g	7	0	57	28	41	0
2017_g	0	0	13	0	0	0
2018_g	0	0	18	0	0	0
2019_g	0	0	15	0	0	0
201_g	1	0	47	1	1	0
2020_g	0	0	1	0	0	0
2021_g	0	0	24	0	1	0
2022_g	3	2	132	9	10	0
2023_g	0	0	3	0	0	0
2024_g	0	0	1	0	0	0
2025_g	0	0	33	0	0	0
2026_g	0	0	24	0	0	0
2027_g	1	0	71	3	0	0
2028_g	2	0	79	0	0	0
2029_g	0	0	42	4	1	0
202_g	2	0	180	1	4	0
2030_g	0	0	3	0	0	0
2031_g	0	0	0	0	0	0
2032_g	0	0	1	0	0	0
2033_g	0	0	203	0	0	0
2034_g	0	0	420	0	0	0
2035_g	0	0	0	0	0	0
2036_g	0	0	24	0	0	0
2037_g	1	0	31	3	1	0
2038_g	0	0	0	0	0	0
2039_g	0	0	0	0	0	0
203_g	3	17	96	107	59	0
2040_g	0	0	0	0	0	0
2041_g	0	0	27	0	0	0
2042_g	0	0	5	0	0	0
2043_g	0	0	6	0	0	0
2044_g	31	37	85	21	14	0
2045_g	1	2	36	0	0	0
2046_g	0	0	0	0	0	0
2047_g	0	0	0	0	0	0
2048_g	0	0	2	0	0	0
2049_g	0	0	4	0	0	0
204_g	5	15	86	64	39	0
2050_g	0	0	0	0	0	0
2051_g	9	0	254	8	14	0
2052_g	5	0	96	3	4	0
2053_g	21	0	254	11	10	0
2054_g	12	0	444	13	15	0
2055_g	4	0	240	4	7	0
2056_g	21	0	720	7	19	0
2057_g	8	0	300	4	6	0
2058_g	21	0	465	16	18	0
2059_g	3	0	32	4	1	0
205_g	3	0	82	6	2	0
2060_g	13	0	680	7	14	0
2061_g	30	0	389	11	30	0
2062_g	12	0	259	5	9	0
2063_g	3	0	121	3	4	0
2064_g	6	0	281	5	15	0
2065_g	3	0	93	4	5	0
2066_g	4	0	108	2	7	0
2067_g	4	0	119	6	8	0
2068_g	19	0	375	15	17	0
2069_g	7	0	231	8	12	0
206_g	8	0	277	9	11	0
2070_g	13	0	316	2	11	0
2071_g	2	0	57	0	2	0
2072_g	24	0	639	24	18	0
2073_g	7	0	183	10	6	0
2074_g	6	5	187	10	5	0
2075_g	5	0	295	1	5	0
2076_g	18	0	525	9	9	0
2077_g	9	0	413	9	25	0
2078_g	26	0	885	10	32	0
2079_g	37	0	1111	22	44	0
207_g	1	0	117	4	2	0
2080_g	4	0	296	9	9	0
2081_g	16	0	342	9	17	0
2082_g	20	0	319	16	7	0
2083_g	0	0	129	2	0	0
2084_g	6	0	320	6	6	0
2085_g	2	0	192	3	4	0
2086_g	13	0	377	16	9	0
2087_g	2	0	64	3	3	0
2088_g	6	0	186	1	4	0
2089_g	25	0	456	15	19	0
208_g	404	274	382	280	371	0
2090_g	12	0	230	11	16	0
2091_g	0	0	3	0	0	0
2092_g	0	0	23	1	0	0
2093_g	5	0	91	0	0	0
2094_g	17	0	290	9	13	0
2095_g	32	0	839	11	29	0
2096_g	15	0	1365	8	22	0
2097_g	23	0	431	20	13	0
2098_g	13	0	281	12	15	0
2099_g	15	0	349	9	13	0
209_g	3	0	67	2	1	0
20_g	10	0	122	3	33	0
2100_g	3	0	58	1	10	0
2101_g	21	0	198	8	7	0
2102_g	3	0	87	0	2	0
2103_g	7	0	140	4	2	0
2104_g	29	0	596	11	15	0
2105_g	11	0	63	7	4	0
2106_g	0	0	44	0	0	0
2107_g	9	7	1081	24	36	0
2108_g	0	0	22	0	0	0
2109_g	0	0	13	0	0	0
210_g	0	0	51	2	0	0
2110_g	0	0	0	0	0	0
2111_g	0	0	0	0	0	0
2112_g	3	0	158	2	3	0
2113_g	0	0	39	0	0	0
2114_g	0	0	0	0	0	0
2115_g	0	0	0	0	0	0
2116_g	0	0	0	0	0	0
2117_g	0	0	0	0	0	0
2118_g	0	0	0	0	0	0
2119_g	0	0	0	0	0	0
211_g	6	9	106	50	77	0
2120_g	0	0	0	0	0	0
2121_g	0	0	0	0	0	0
2122_g	0	0	0	0	0	0
2123_g	0	0	1	0	0	0
2124_g	0	0	10	0	0	0
2125_g	0	0	0	0	0	0
2126_g	0	0	7	0	0	0
2127_g	0	0	100	0	0	0
2128_g	0	0	0	0	0	0
2129_g	0	0	18	4	2	0
212_g	76	104	116	84	47	0
2130_g	7	17	16	17	69	0
2131_g	0	0	28	0	0	0
2132_g	0	0	1	0	0	0
2133_g	0	0	26	0	0	0
2134_g	0	0	39	0	0	0
2135_g	0	0	84	0	0	0
2136_g	10	0	516	5	13	0
2137_g	0	0	110	0	0	0
2138_g	0	0	0	0	0	0
2139_g	0	0	146	0	0	0
213_g	1	0	136	4	1	0
2140_g	0	0	13	0	0	0
2141_g	0	0	19	0	0	0
2142_g	0	0	0	0	0	0
2143_g	0	0	11	0	0	0
2144_g	0	5	1	0	3	0
2145_g	8	6	32	8	8	0
2146_g	0	0	0	0	0	0
2147_g	0	0	32	1	0	0
2148_g	0	0	0	0	0	0
2149_g	0	0	31	0	0	0
214_g	4	0	147	11	6	0
2150_g	3	2	162	4	7	0
2151_g	11	0	88	3	0	0
2152_g	0	0	16	0	1	0
2153_g	10	3	3	12	14	0
2154_g	1	0	34	11	1	0
2155_g	10	0	146	17	16	0
2156_g	0	0	30	2	1	0
2157_g	0	0	15	0	0	0
2158_g	203	5	1419	266	267	0
2159_g	0	0	15	2	0	0
215_g	92	177	181	287	414	0
2160_g	0	0	47	0	0	0
2161_g	0	0	0	0	0	0
2162_g	0	0	5	0	0	0
2163_g	1	0	14	3	2	0
2164_g	0	0	88	0	2	0
2165_g	672	788	23	609	584	0
2166_g	33	36	24	0	0	0
2167_g	436	273	27	2	1	0
2168_g	0	0	3	0	0	0
2169_g	6	0	124	390	23	0
216_g	4	0	173	4	5	0
2170_g	6	0	149	641	44	0
2171_g	55	87	267	170	174	0
2172_g	0	0	2	0	0	0
2173_g	0	0	0	0	0	0
2174_g	0	0	6	0	0	0
2175_g	3	3	59	44	32	0
2176_g	0	10	13	3	5	0
2177_g	0	0	41	0	1	0
2178_g	1	0	65	0	0	0
2179_g	1	0	73	3	7	0
217_g	178	57	33	0	2	0
2180_g	7	0	153	4	12	0
2181_g	2	0	28	1	0	0
2182_g	1	0	127	6	12	0
2183_g	65	28	184	71	51	0
2184_g	23	53	182	20	96	0
2185_g	8	0	168	32	9	0
2186_g	47	600	363	1242	2189	0
2187_g	5	0	191	20	38	0
2188_g	670	1205	76	205	244	0
2189_g	19	7	146	5	4	0
218_g	6730	2884	82	225	463	0
2190_g	6	0	166	11	14	0
2191_g	2	0	167	2	5	0
2192_g	101	68	466	88	137	0
2193_g	17	0	520	9	19	0
2194_g	1	0	81	4	1	0
2195_g	1	0	51	1	0	0
2196_g	9	12	60	3	9	0
2197_g	1949	2308	98	3490	3958	0
2198_g	1	3	66	29	13	0
2199_g	1	0	56	16	17	0
219_g	4	8	57	5	8	0
21_g	8	18	112	8	8	0
2200_g	8	5	62	169	1254	0
2201_g	2	0	62	9	25	0
2202_g	1	0	107	1	3	0
2203_g	123	67	82	51	64	0
2204_g	2	0	90	3	2	0
2205_g	1	0	117	5	8	0
2206_g	3	0	37	2	1	0
2207_g	23	11	189	34	46	0
2208_g	4	0	76	0	4	0
2209_g	10	8	84	5	3	0
220_g	1650	1959	546	2777	2109	0
2210_g	10	30	16	4	0	0
2211_g	1	0	14	0	0	0
2212_g	1	0	29	1	0	0
2213_g	1	0	1	0	0	0
2214_g	90	64	26	4	4	0
2215_g	80	94	175	95	166	0
2216_g	160	265	294	319	182	0
2217_g	27	54	76	1022	1014	0
2218_g	2	0	19	1	1	0
2219_g	2	0	124	85	19	0
221_g	62	25	377	131	109	0
2220_g	26	19	247	69	114	0
2221_g	130	73	166	26	100	0
2222_g	184	336	219	518	419	0
2223_g	5	31	85	27	44	0
2224_g	81	66	179	91	69	0
2225_g	2	0	53	1	2	0
2226_g	104	44	51	141	116	0
2227_g	10972	22090	956	2712	6033	0
2228_g	7	1	50	3	1	0
2229_g	0	0	83	3	3	0
222_g	37	35	203	27	134	0
2230_g	196	317	252	329	311	0
2231_g	491	260	380	344	921	0
2232_g	1	0	90	4	4	0
2233_g	7	19	88	113	112	0
2234_g	1	0	48	1	3	0
2235_g	1	0	36	0	0	0
2236_g	1	0	37	2	2	0
2237_g	6	5	47	12	14	0
2238_g	0	0	144	165	27	0
2239_g	21	2	446	8	26	0
223_g	306	283	156	171	271	0
2240_g	36	27	238	623	488	0
2241_g	185	136	108	268	314	0
2242_g	53	123	87	59	129	0
2243_g	2	1	56	226	59	0
2244_g	3	5	62	144	46	0
2245_g	359	303	286	245	225	0
2246_g	8	0	108	62	38	0
2247_g	43	35	136	64	106	0
2248_g	1	0	62	2	6	0
2249_g	4	0	42	0	0	0
224_g	930	1034	86	522	448	0
2250_g	7	0	177	344	49	0
2251_g	2	0	96	2	15	0
2252_g	6	1	87	13	8	0
2253_g	51	37	298	202	121	0
2254_g	38	12	286	94	193	0
2255_g	2	0	56	38	28	0
2256_g	3	0	88	46	161	0
2257_g	3	3	52	2	2	0
2258_g	36	6	249	22	17	0
2259_g	32	10	155	45	35	0
225_g	23	15	64	66	57	0
2260_g	1	0	88	0	1	0
2261_g	580	325	99	240	470	0
2262_g	23	10	132	101	73	0
2263_g	1	0	36	0	7	0
2264_g	219	524	41	38	83	0
2265_g	28	22	425	20	98	0
2266_g	1	0	58	0	3	0
2267_g	0	0	59	3	18	0
2268_g	1	0	98	1	2	0
2269_g	0	0	50	3	0	0
226_g	0	0	52	4	13	0
2270_g	17	49	125	16	259	0
2271_g	0	0	51	0	1	0
2272_g	2	0	33	8	21	0
2273_g	22	16	112	30	74	0
2274_g	0	0	19	0	0	0
2275_g	23	13	183	337	97	0
2276_g	10	3	109	35	25	0
2277_g	16	16	64	11	21	0
2278_g	1	0	34	0	2	0
2279_g	9	0	118	6	23	0
227_g	581	493	486	961	1180	0
2280_g	2	0	53	1	0	0
2281_g	26	12	124	6	27	0
2282_g	2	0	168	8	8	0
2283_g	106	100	93	42	13	0
2284_g	187	170	273	562	324	0
2285_g	7	9	100	8	46	0
2286_g	372	127	106	237	185	0
2287_g	793	680	101	594	645	0
2288_g	56	14	119	40	31	0
2289_g	16	40	53	63	49	0
228_g	1	0	69	1	0	0
2290_g	44	41	88	41	54	0
2291_g	156	88	198	351	134	0
2292_g	2	0	79	4	0	0
2293_g	18	154	162	810	173	0
2294_g	209	169	161	103	89	0
2295_g	62	34	33	34	67	0
2296_g	2	0	69	1	2	0
2297_g	2	0	103	2	11	0
2298_g	0	0	64	0	1	0
2299_g	1	0	67	2	0	0
229_g	2	0	61	0	1	0
22_g	1	0	32	2	0	0
2300_g	350	309	162	479	566	0
2301_g	30	24	121	41	14	0
2302_g	24	88	44	16	83	0
2303_g	6	0	88	6	82	0
2304_g	4	0	57	0	1	0
2305_g	467	219	334	271	256	0
2306_g	301	127	26	50	10	0
2307_g	3	1	92	3	10	0
2308_g	11	0	142	29	1	0
2309_g	4	0	43	0	1	0
230_g	1	0	91	1	1	0
2310_g	6	0	192	4	68	0
2311_g	0	0	33	1	2	0
2312_g	0	0	16	0	0	0
2313_g	1	0	93	3	5	0
2314_g	135	72	68	2	15	0
2315_g	0	0	49	0	0	0
2316_g	9	0	569	1	1	0
2317_g	2	0	177	4	0	0
2318_g	4	0	64	0	0	0
2319_g	11	0	65	3	7	0
231_g	30	35	116	113	60	0
2320_g	36	55	155	37	43	0
2321_g	6	0	120	2	6	0
2322_g	22	39	222	73	81	0
2323_g	1	0	88	9	17	0
2324_g	7	1	50	15	38	0
2325_g	1	0	199	3	5	0
2326_g	18	4	161	45	63	0
2327_g	9	0	51	1	1	0
2328_g	2	0	102	2	1	0
2329_g	4	0	130	1	1	0
232_g	386	491	233	750	776	0
2330_g	5	0	201	2	6	0
2331_g	0	0	45	1	2	0
2332_g	1	0	67	2	1	0
2333_g	16	7	91	6	9	0
2334_g	18	21	61	71	60	0
2335_g	198	245	229	277	259	0
2336_g	7	6	32	15	6	0
2337_g	0	0	0	1	0	0
2338_g	20	3	54	16	22	6
2339_g	46	96	129	92	95	0
233_g	8	26	81	17	10	0
2340_g	8	5	105	15	14	1
2341_g	17	0	201	26	31	0
2342_g	243	456	326	528	396	0
2343_g	5	0	107	8	8	0
2344_g	0	0	45	3	4	0
2345_g	2	0	147	8	1	0
2346_g	186	226	119	242	259	0
2347_g	3	0	148	6	2	0
2348_g	1	0	66	2	3	0
2349_g	6	0	198	12	15	0
234_g	4	0	82	10	27	0
2350_g	13	0	92	10	11	0
2351_g	4	0	184	9	8	0
2352_g	1	0	129	3	6	0
2353_g	1	0	36	1	0	0
2354_g	1	0	162	1	3	0
2355_g	103	54	68	21	45	0
2356_g	34	4	124	18	26	2
2357_g	17	3	109	31	26	0
2358_g	11	2	30	11	12	0
2359_g	96	76	92	12	52	0
235_g	188	138	70	185	138	0
2360_g	7	2	197	16	49	0
2361_g	3	0	83	1	0	0
2362_g	2	0	99	2	1	0
2363_g	2	0	123	4	3	0
2364_g	2	0	146	3	67	0
2365_g	3	0	50	0	1	0
2366_g	7	0	243	5	3	0
2367_g	1	0	72	4	3	0
2368_g	0	0	37	0	3	0
2369_g	6	0	153	5	3	0
236_g	3	0	104	2	24	0
2370_g	1	0	41	2	3	0
2371_g	1	0	97	0	2	0
2372_g	2	0	95	3	3	0
2373_g	0	0	54	0	0	0
2374_g	7	0	279	7	15	0
2375_g	2	0	92	2	4	0
2376_g	4	0	75	3	3	0
2377_g	7	0	178	10	2	0
2378_g	2	0	65	3	0	0
2379_g	202	113	167	194	155	0
237_g	0	0	37	1	0	0
2380_g	130	150	782	120	87	0
2381_g	95	42	121	60	59	0
2382_g	49	50	62	22	24	0
2383_g	0	0	84	1	1	0
2384_g	4	0	80	5	17	0
2385_g	0	0	0	0	0	0
2386_g	1	0	15	0	1	0
2387_g	8	0	179	8	4	1
2388_g	6	0	153	6	6	0
2389_g	4	0	120	6	4	0
238_g	2	0	49	237	53	0
2390_g	0	0	54	1	1	0
2391_g	7	2	182	8	10	0
2392_g	0	0	72	1	0	0
2393_g	10	6	19	18	64	0
2394_g	2	0	21	1	0	0
2395_g	141	99	248	180	179	0
2396_g	4	1	192	3	6	0
2397_g	2	0	90	0	4	0
2398_g	4	0	130	1	2	0
2399_g	1	0	13	0	0	0
239_g	2	0	109	3	2	0
23_g	2	0	51	4	2	0
2400_g	0	0	0	0	0	0
2401_g	0	0	19	0	1	0
2402_g	3	0	29	0	1	0
2403_g	4	0	51	0	1	0
2404_g	0	0	59	4	0	0
2405_g	1	0	64	0	1	0
2406_g	1	0	117	1	0	0
2407_g	5	0	150	3	9	0
2408_g	0	0	55	1	4	0
2409_g	2	0	75	1	2	0
240_g	0	0	57	1	0	0
2410_g	4	0	112	3	2	0
2411_g	7	0	182	5	3	0
2412_g	59	15	67	1	10	0
2413_g	45	10	63	59	43	0
2414_g	0	0	41	7	6	0
2415_g	0	0	18	0	0	0
2416_g	0	0	4	1	1	0
2417_g	0	0	25	1	0	0
2418_g	11	22	107	24	56	0
2419_g	268	458	59	183	651	0
241_g	244	19	3582	6747	254	0
2420_g	32	37	45	41	137	0
2421_g	6	0	13	6	9	0
2422_g	1	0	2	1	0	0
2423_g	0	0	0	0	0	0
2424_g	0	6	0	0	0	0
2425_g	4	1	45	8	11	0
2426_g	0	0	53	3	2	0
2427_g	40	59	70	189	18	0
2428_g	2	0	181	5	1	0
2429_g	6	0	216	7	2	0
242_g	0	0	45	0	0	0
2430_g	4	2	193	7	4	0
2431_g	7	0	171	1	7	0
2432_g	5	3	106	381	42	0
2433_g	6	0	111	10	6	0
2434_g	296	368	66	165	117	0
2435_g	141	112	96	337	299	0
2436_g	271	321	245	203	328	0
2437_g	2658	2386	62	1177	927	0
2438_g	2	0	67	4	2	0
2439_g	47	51	198	174	122	0
243_g	13	36	64	7	10	0
2440_g	0	0	45	0	0	0
2441_g	423	330	135	248	182	0
2442_g	3	0	101	3	0	0
2443_g	68	123	186	1174	1790	0
2444_g	1	0	35	0	1	0
2445_g	1	0	138	1	2	0
2446_g	2	0	76	67	24	0
2447_g	14	21	81	21	21	0
2448_g	33	5	183	54	63	0
2449_g	218	462	36	61	92	0
244_g	103	129	199	103	76	0
2450_g	0	0	44	1	2	0
2451_g	3	0	107	3	1	0
2452_g	20	14	112	58	228	0
2453_g	6	0	124	51	24	0
2454_g	127	82	96	189	205	0
2455_g	309	484	511	214	405	0
2456_g	542	361	118	1391	1533	0
2457_g	6	20	55	29	76	0
2458_g	5	0	71	35	78	0
2459_g	4	0	45	17	25	0
245_g	2	0	37	0	4	0
2460_g	54	39	124	30	78	0
2461_g	2	9	17	0	2	0
2462_g	0	0	1	0	0	0
2463_g	0	0	4	0	0	0
2464_g	3	0	2	0	3	0
2465_g	3	0	23	0	3	0
2466_g	59	70	319	355	237	0
2467_g	1	0	21	1	0	0
2468_g	762	418	187	106	302	0
2469_g	49	15	21	8	1	0
246_g	1	0	26	1	0	0
2470_g	10	17	87	20	20	0
2471_g	22	88	64	128	36	0
2472_g	3863	3300	163	73	51	0
2473_g	22	23	232	88	97	0
2474_g	27	27	344	151	170	0
2475_g	540	428	109	586	402	0
2476_g	189	192	705	671	388	0
2477_g	3	0	82	2	9	0
2478_g	9	0	108	0	66	0
2479_g	0	0	25	2	1	0
247_g	11	0	92	30	2	0
2480_g	0	3	71	7	4	0
2481_g	3	0	71	34	155	0
